day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6
Mon,012115,2115,2035,39.8171,ATL,ATL,AMS,DUS,9.0197,92.0112,7152.7248,3.2852,85509.2311,77796.5325,-84.4281,33.6367,-84.4281,33.6367,-82.5292,35.2808,1.5362,53.033,4.7639,52.3086,6.7668,51.2895
Mon,010025,0025,2355,29.812,ATL,ATL,DUB,MAN,8.8959,90.4657,6453.7402,3.594,77350.0641,70469.0641,-84.4281,33.6367,-84.4281,33.6367,-82.4919,35.2507,-9.714,53.8529,-6.2701,53.4213,-2.275,53.3537
Mon,012030,2030,2015,14.8206,ATL,ATL,FRA,MUC,9.0767,91.6217,7556.8555,3.5505,90194.2512,82007.6148,-84.4281,33.6367,-84.4281,33.6367,-82.4853,35.2452,5.5471,50.8726,8.5431,50.0264,11.7861,48.3538
Mon,012030,2030,2105,35,ATL,ATL,ATH,MXP,9.2956,85.4856,8394.6551,0.7926,97257.2034,88216.5416,-84.4281,33.6367,-84.4281,33.6367,-82.3868,35.0947,6.2743,46.4588,23.9445,37.9364,8.7281,45.6306
Mon,010220,0220,0210,9.8765,ATL,ATL,LHR,SNN,7.1616,88.268,6464.0193,0.24856,63271.6952,58740.4548,-84.4281,33.6367,-84.4281,33.6367,-82.4867,35.1857,-12.0566,53.0575,-0.46139,51.4775,-8.9248,52.702
Mon,012235,2235,2140,53.9967,ATL,ATL,LGW,STR,9.0741,88.0644,7153.3852,0.012282,98905.6106,89930.7938,-84.4281,33.6367,-84.4281,33.6367,-82.3766,35.2663,-3.3463,51.7716,-0.19028,51.1481,9.222,48.6899
Mon,012115,2115,2215,60,ATL,ATL,BRU,VIE,9.1115,87.8419,7567.7979,5.4074,87882.4522,79875.042,-84.4281,33.6367,-84.4281,33.6367,-82.5136,35.2086,1.6593,51.5785,4.4844,50.9014,16.5697,48.1103
Mon,012230,2230,2300,30,BOS,BOS,DUB,SNN,8.2886,87.4435,4732.4642,16.0658,64222.652,58899.495,-71.0052,42.3643,-71.0052,42.3643,-68.2322,43.8134,-12.3124,53.0689,-6.2701,53.4213,-8.9248,52.702
Mon,010140,0140,0135,5,BOS,BOS,FRA,ZRH,8.0063,88.3849,5989.072,80.3145,92990.3071,85545.1995,-71.0052,42.3643,-71.0052,42.3643,-67.4636,44.2683,5.4517,50.8722,8.5431,50.0264,8.5492,47.4647
Mon,012335,2335,0120,28.0967,ATL,BWI,VCE,LHR,8.7511,78.2264,6870.9023,18.2899,79930.3411,72935.5502,-84.4281,33.6367,-76.6683,39.1754,-74.43,40.5948,-3.385,52.0358,12.3519,45.5053,-0.46139,51.4775
