day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6
Mon,012115,2115,2115,0.18367,ATL,ATL,AMS,BRU,8.797,92.6234,7105.4435,39.0806,84772.2997,77314.8704,-84.4281,33.6367,-84.4281,33.6367,-82.5292,35.2808,1.5362,53.033,4.7639,52.3086,4.4844,50.9014
Mon,012030,2030,2035,5,ATL,ATL,ATH,DUS,8.8207,82.3227,8233.5276,76.698,95006.351,86626.1543,-84.4281,33.6367,-84.4281,33.6367,-82.5475,35.2364,3.9425,52.0076,23.9445,37.9364,6.7668,51.2895
Mon,012030,2030,2015,14.8206,ATL,ATL,FRA,MUC,9.0767,91.6217,7556.8555,3.5505,90194.2512,82007.6148,-84.4281,33.6367,-84.4281,33.6367,-82.4853,35.2452,5.5471,50.8726,8.5431,50.0264,11.7861,48.3538
Mon,010220,0220,0210,9.8765,ATL,ATL,LHR,SNN,7.1616,88.268,6464.0193,0.24856,63271.6952,58740.4548,-84.4281,33.6367,-84.4281,33.6367,-82.4867,35.1857,-12.0566,53.0575,-0.46139,51.4775,-8.9248,52.702
Mon,010045,0045,0305,5.331,ATL,BOS,CDG,CDG,8.0683,79.7325,6295.0328,0.07786,92152.4741,84717.3619,-84.4281,33.6367,-71.0052,42.3643,-68.1653,43.7407,-0.52951,49.7694,2.55,49.0128,2.55,49.0128
Mon,012355,2355,0120,6.1451,ATL,BWI,MAN,LHR,8.5449,83.8838,6221.4541,28.7389,72528.4399,66330.9567,-84.4281,33.6367,-76.6683,39.1754,-74.4763,40.6374,-5.3573,52.981,-2.275,53.3537,-0.46139,51.4775
Mon,012230,2230,2030,9.2814,BOS,CLT,DUB,MUC,7.9961,71.871,5976.1129,14.4172,79669.4942,73299.0388,-71.0052,42.3643,-80.9431,35.214,-68.2857,43.8677,-9.7056,53.8224,-6.2701,53.4213,8.5431,48.3538
Mon,010135,0135,2350,2.7292,BOS,CVG,ZRH,FRA,7.9955,75.8378,6253.6846,54.6596,84549.2195,77789.0735,-71.0052,42.3643,-84.6678,39.0488,-67.3455,44.142,-3.0051,50.6242,8.5492,47.4647,-0.19028,50.0264
Mon,012330,2330,2335,5,CVG,CVG,CDG,LGW,8.0799,90.3079,6878.0094,147.9468,79277.7288,72872.1389,-84.6678,39.0488,-84.6678,39.0488,-82.4514,40.485,-0.080136,49.8247,2.55,49.0128,8.5431,51.1481
Mon,010140,0140,2210,2.9796,BOS,DFW,FRA,FRA,7.713,70.9735,6943.9939,110.7381,91812.0108,84730.55,-71.0052,42.3643,-97.038,32.8968,-67.383,44.1836,-0.047449,50.9707,8.5431,50.0264,2.55,50.0264
Mon,012140,2140,2130,4.895,BDL,EWR,AMS,ATH,7.94,76.263,6862.5267,84.7289,62285.6713,57340.1732,-72.6832,41.9389,-74.1687,40.6925,-70.4412,43.2842,1.7852,52.965,4.7639,52.3086,23.9445,37.9364
Mon,012140,2140,2310,9.9322,ATL,EWR,STR,BCN,5.9839,72.0579,6955.705,218.1559,67581.0987,63537.0962,-84.4281,33.6367,-74.1687,40.6925,-71.8067,41.868,-6.2216,49.1486,9.222,48.6899,2.0785,41.2971
Mon,010010,0010,0120,5.65,CVG,EWR,AMS,BFS,7.8707,79.352,5924.9961,103.2236,45554.2987,41968.8519,-84.6678,39.0488,-74.1687,40.6925,-73.6652,42.7809,-9.4925,55.0302,4.7639,52.3086,-6.2158,54.6575
Mon,012315,2315,2300,14.29,BOS,EWR,AMS,BHX,8.4308,84.1883,5502.0637,11.9518,58068.2116,53172.6234,-71.0052,42.3643,-74.1687,40.6925,-68.2695,43.8565,-4.8114,52.9571,4.7639,52.3086,-1.748,52.4539
Mon,012300,2300,2230,2.6316,BOS,EWR,SNN,BRU,8.1013,78.4081,5277.8108,2.3968,68082.7038,62567.0875,-71.0052,42.3643,-74.1687,40.6925,-68.2322,43.8134,-12.3124,53.0689,-8.9248,52.702,4.4844,50.9014
Mon,012210,2210,2305,13.155,DTW,EWR,DUS,DUB,7.3986,78.8661,5658.3409,139.0841,60101.6918,55654.9791,-83.3534,42.2124,-74.1687,40.6925,-72.1216,45.3314,-9.3992,53.9345,-0.46139,51.2895,-6.2701,53.4213
Mon,012350,2350,2325,3.5046,BOS,EWR,MUC,FRA,8.6822,86.5979,6197.3156,4.0418,72634.7417,66328.4609,-71.0052,42.3643,-74.1687,40.6925,-68.2685,43.8555,5.3764,50.8914,11.7861,48.3538,8.5431,50.0264
Mon,012350,2350,2335,15,EWR,EWR,EDI,GLA,8.7702,90.7481,5213.8282,0.87455,40606.3772,37045.127,-74.1687,40.6925,-74.1687,40.6925,-72.089,42.1418,-7.8199,56.2186,-3.3725,55.95,-4.4331,55.8719
Mon,010025,0025,0015,11.8305,EWR,EWR,LGW,MUC,8.5851,84.3304,6047.5182,1.172,64726.6184,59169.7887,-74.1687,40.6925,-74.1687,40.6925,-71.5304,42.2107,-3.1324,51.7266,-0.19028,51.1481,11.7861,48.3538
Mon,012140,2140,2150,10,EWR,EWR,FCO,MXP,8.7257,89.0669,6682.4705,37.7026,82029.9851,74872.3136,-74.1687,40.6925,-74.1687,40.6925,-71.6669,41.9675,6.0318,46.5574,12.2508,41.8045,8.7281,45.6306
Mon,012300,2300,2305,6.8393,EWR,EWR,CDG,ORY,8.4298,91.3178,5857.3444,2.5546,62161.3766,56921.3231,-74.1687,40.6925,-74.1687,40.6925,-71.4725,42.1461,-0.43322,49.7482,2.55,49.0128,2.3594,48.7253
Mon,012330,2330,2325,5,EWR,EWR,MAN,SNN,8.4676,87.0906,5187.1315,23.0428,40323.1372,36908.7356,-74.1687,40.6925,-74.1687,40.6925,-71.9268,41.9963,-12.0585,53.0507,-2.275,53.3537,-8.9248,52.702
Mon,012125,2125,2117,7.1633,DTW,IAD,AMS,AMS,7.8909,86.0504,6340.1364,149.5797,110703.8341,101968.325,-83.3534,42.2124,-77.4558,38.9445,-75.4998,44.675,1.9178,53.091,4.7639,52.3086,4.7639,52.3086
Mon,012140,2140,2115,6.0105,EWR,IAD,CPH,CPH,8.7848,89.3907,6375.4337,4.8002,85598.584,78078.9032,-74.1687,40.6925,-77.4558,38.9445,-71.8673,42.492,9.22,56.4079,12.656,55.6179,12.656,55.6179
Mon,012300,2300,2310,2.8106,DTW,IAD,FRA,DUB,7.4066,78.5309,5948.917,128.1112,79268.897,73397.7363,-83.3534,42.2124,-77.4558,38.9445,-74.2638,43.9697,-9.6563,53.9624,2.55,50.0264,-6.2701,53.4213
Mon,012330,2330,0030,10.8772,ATL,IAD,FCO,FCO,9.1161,88.4194,7661.1379,4.0579,88945.4075,80837.0634,-84.4281,33.6367,-77.4558,38.9445,-75.0577,40.1884,10.0381,42.7566,12.2508,41.8045,12.2508,41.8045
Mon,012123,2123,2128,5.9828,IAD,IAD,FRA,MUC,8.9314,90.9383,6697.9577,3.7884,132696.4104,120844.7048,-77.4558,38.9445,-77.4558,38.9445,-75.1447,40.4797,6.0056,50.7486,8.5431,50.0264,11.7861,48.3538
Mon,012120,2120,2200,4.9664,CLT,IAD,FRA,VIE,8.8733,86.6886,7218.935,4.787,114601.4476,104432.5475,-80.9431,35.214,-77.4558,38.9445,-75.1817,40.5125,8.7544,50.9595,11.7861,50.0264,16.5697,48.1103
Mon,012035,2035,2140,6.7288,ATL,IAD,ZRH,ZRH,9.0232,87.501,7102.6027,0.52828,82650.4159,75192.6721,-84.4281,33.6367,-77.4558,38.9445,-75.1804,40.3207,5.9999,48.2786,8.5492,47.4647,8.5492,47.4647
Mon,012230,2230,2100,5.191,ATL,IAH,MAD,LGW,6.6849,71.1414,7543.4921,332.0929,90589.8165,84533.934,-84.4281,33.6367,-95.3414,29.9844,-82.2652,35.0385,-17.9121,48.9604,-3.5668,40.4936,-0.19028,51.1481
Mon,012330,2330,0050,2.6303,CVG,JFK,FCO,ATH,7.6047,79.1229,7237.5175,218.1236,82945.7027,76637.9024,-84.6678,39.0488,-73.7789,40.6398,-71.1471,41.6584,0.37835,42.3111,12.2508,41.8045,4.7639,37.9364
Mon,012035,2035,2030,6.6946,EWR,JFK,DUS,BCN,8.2776,78.9559,6886.0578,26.1242,106842.7446,97998.6846,-74.1687,40.6925,-73.7789,40.6398,-70.8906,42.8646,3.5481,52.0687,6.7668,51.2895,23.9445,41.2971
Mon,012235,2235,0010,13.5068,ATL,JFK,LGW,BUD,7.8696,78.9921,6431.1154,38.6894,95835.8844,88293.9906,-84.4281,33.6367,-73.7789,40.6398,-71.1396,42.1499,-3.4531,50.9776,-0.19028,51.1481,4.4844,47.4369
Mon,012150,2150,2145,6.6434,EWR,JFK,TXL,CDG,8.703,88.1475,6663.0953,14.5884,59880.2423,54668.88,-74.1687,40.6925,-73.7789,40.6398,-71.5028,42.514,10.3857,53.3615,13.2877,52.5597,19.2556,49.0128
Mon,012250,2250,2330,11.8399,IAD,JFK,LHR,DUS,8.4005,85.0214,5538.8977,17.9855,99912.9966,91519.8204,-77.4558,38.9445,-73.7789,40.6398,-71.3893,41.9597,-8.887,52.3214,-0.46139,51.4775,-6.2701,51.2895
Mon,012130,2130,2145,11.5425,EWR,JFK,HAM,EDI,8.6151,89.0998,5998.3433,26.7513,62487.6245,57104.2831,-74.1687,40.6925,-73.7789,40.6398,-71.4273,42.4047,3.5216,56.5327,9.9882,53.6304,6.7668,55.95
Mon,010215,0215,0200,9.5057,BOS,JFK,TER,FCO,4.4472,64.1802,4823.0387,240.4693,51749.1557,49447.7641,-71.0052,42.3643,-73.7789,40.6398,-66.691,42.7759,-29.6901,39.4854,-27.0908,38.7618,-3.3725,41.8045
Mon,012025,2025,1950,9.7061,BOS,JFK,MXP,FRA,7.7027,83.2415,6330.3384,119.4576,80717.6228,74500.1839,-71.0052,42.3643,-73.7789,40.6398,-68.201,43.7803,3.1778,49.7452,8.7281,45.6306,12.2508,50.0264
Mon,010055,0055,0105,5.9613,EWR,JFK,BRS,GVA,6.7132,83.7886,5903.269,21.6631,96028.3808,89581.828,-74.1687,40.6925,-73.7789,40.6398,-71.5594,41.9085,-5.706,51.8946,-2.7191,51.3827,8.5431,46.2381
Mon,012140,2140,2330,6.6694,ATL,JFK,CPH,HEL,6.1962,78.765,6560.2001,78.3553,81075.1893,76051.6302,-84.4281,33.6367,-73.7789,40.6398,-71.6321,42.5431,2.0265,59.8338,12.656,55.6179,6.109,60.3172
Mon,010035,0035,0035,0.4088,EWR,JFK,GVA,LHR,6.9388,69.9618,5135.6335,9.2618,57732.9679,53727.0081,-74.1687,40.6925,-73.7789,40.6398,-71.8692,42.2208,-25.6936,51.551,6.109,46.2381,-22.6056,51.4775
Mon,012345,2345,2340,3.9575,JFK,JFK,AGP,MAD,8.3881,88.1371,6001.012,49.059,84225.6642,77160.7109,-73.7789,40.6398,-73.7789,40.6398,-70.9199,41.5762,-5.8556,41.2626,-0.46139,36.6749,-3.5668,40.4936
