day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6
Mon,010430,0430,0420,10,BSL,BSL,BRU,AMS,3.4925,75.7661,1871.1832,1.0659,10768.3678,10392.2835,5.7417,34.8017,5.7417,34.8017,5.6305,36.592,4.642,49.3216,4.4844,50.9014,4.7639,52.3086
Mon,010610,0610,0620,3.5732,STN,AMS,CAG,BSL,3.046,54.4282,1799.1613,89.2069,10166.9734,9857.289,0.235,51.885,4.7639,52.3086,3.9878,49.4088,7.2698,40.9093,9.0543,39.2515,5.7417,34.8017
Mon,011245,1245,1230,0.9182,AGP,LIS,MXP,GVA,0.64771,51.3998,1553.4547,125.4683,8800.2147,8743.2149,-4.4991,36.6749,-9.1359,38.7813,-2.5997,40.4414,5.1773,44.7874,8.7281,45.6306,6.109,46.2381
Mon,010415,0415,0405,10,MXP,MXP,CMN,RAK,3.7346,76.9948,2041.4931,10.7038,11625.6622,11191.4915,8.7281,45.6306,8.7281,45.6306,6.7683,44.4915,-6.3349,34.5601,-7.59,33.3675,-8.0363,31.6069
Mon,010810,0810,0805,5,RAK,RAK,LYS,MXP,2.8192,75.8456,2054.9854,50.917,11591.3984,11264.6185,-8.0363,31.6069,-8.0363,31.6069,-6.902,33.122,3.6458,44.5089,5.0811,45.7256,8.7281,45.6306
Mon,011715,1715,1700,15,BSL,BSL,AMS,DUS,2.9996,76.595,1905.9412,28.4489,10877.4988,10551.2197,5.7417,34.8017,5.7417,34.8017,5.8296,36.5928,6.6402,49.7085,4.7639,52.3086,6.7668,51.2895
Mon,011325,1325,1415,12.2777,ARN,CPH,GVA,GVA,1.6825,54.0617,1411.1809,1.3966,8384.5571,8243.483,17.9186,59.6519,12.656,55.6179,11.3026,54.0038,6.9612,47.7104,6.109,46.2381,6.109,46.2381
Mon,010510,0510,0500,10,FCO,FCO,ORY,LGW,0.027809,57.0741,1249.7044,4.947,7538.8631,7536.7666,12.2508,41.8045,12.2508,41.8045,10.6171,43.1316,4.146,47.6654,2.3794,48.7233,-0.19028,51.1481
Mon,010510,0510,0505,8.245,STN,LGW,NAP,NAP,2.8971,75.7603,1612.1594,7.4793,9409.9328,9137.3212,0.235,51.885,-0.19028,51.1481,2.3217,50.2967,12.9716,42.1229,14.2908,40.886,14.2908,40.886
Mon,010900,0900,0815,2.6403,LJU,NAP,STN,LGW,0.9838,51.0174,1446.3854,91.1238,8334.5199,8252.5247,14.4576,46.2237,14.2908,40.886,10.4246,46.8891,2.3391,50.8699,0.235,51.885,-0.19028,51.1481
Mon,010825,0825,0855,8.2153,NAP,FCO,STN,LGW,3.109,68.4822,1525.6375,20.7096,8927.4544,8649.9029,14.2908,40.886,12.2508,41.8045,10.7751,43.2294,2.0773,50.522,0.235,51.885,-0.19028,51.1481
Mon,010900,0900,0810,14.641,CDG,LGW,BIA,FCO,0.51031,45.002,1158.8144,15.1817,7041.5152,7005.5817,2.5478,49.0097,-0.19028,51.1481,4.2855,47.6391,8.4462,43.9521,9.4847,42.55,12.2508,41.8045
Mon,011900,1900,1915,6.7847,NAP,FCO,STN,LGW,3.109,68.4822,1525.6375,20.7096,8927.4544,8649.9029,14.2908,40.886,12.2508,41.8045,10.7751,43.2294,2.0773,50.522,0.235,51.885,-0.19028,51.1481
Mon,011015,1015,1010,8.4138,NCE,VCE,LTN,LGW,0.51121,36.098,1119.7201,49.0179,6751.3534,6716.8397,7.215,43.6653,12.3519,45.5053,5.5667,47.5458,1.8357,50.2293,-0.36833,51.8747,-0.19028,51.1481
Mon,011555,1555,1540,7.2957,FCO,NAP,ORY,CDG,0.96852,60.8247,1192.5743,7.038,7237.4951,7167.3989,12.2508,41.8045,14.2908,40.886,10.6388,43.1462,4.2638,47.9071,2.3794,48.7233,2.5478,49.0097
