day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6
Mon,010810,0810,0805,26.6615,RAK,CMN,LYS,MXP,3.694,71.4802,1964.0342,46.9129,11130.6139,10719.4513,-8.0363,31.6069,-7.59,33.3675,-6.2981,34.8058,4.717,44.1717,5.0811,45.7256,8.7281,45.6306
Mon,010905,0905,0900,28.3907,MXP,LJU,EDI,STN,1.0814,38.181,1342.68,51.8449,7899.0321,7813.6088,8.7281,45.6306,14.4576,46.2237,7.4599,47.939,2.5411,51.2727,-3.3725,55.95,0.235,51.885
Mon,011905,1905,1935,37.8555,PRG,SXF,CDG,LYS,0.14433,17.532,920.187,26.828,5775.1855,5766.8504,14.26,50.1008,13.5225,52.38,10.6929,50.0879,8.7162,49.3998,2.5478,49.0097,5.0811,45.7256
Mon,010430,0430,0420,10,BSL,BSL,BRU,AMS,3.4925,75.7661,1871.1832,1.0659,10768.3678,10392.2835,5.7417,34.8017,5.7417,34.8017,5.6305,36.592,4.642,49.3216,4.4844,50.9014,4.7639,52.3086
Mon,010415,0415,0405,10,MXP,MXP,CMN,RAK,3.7346,76.9948,2041.4931,10.7038,11625.6622,11191.4915,8.7281,45.6306,8.7281,45.6306,6.7683,44.4915,-6.3349,34.5601,-7.59,33.3675,-8.0363,31.6069
Mon,010805,0805,0805,110.4331,MAD,RAK,MXP,MXP,0.35203,48.0274,1665.0069,56.1133,9557.7295,9524.0836,-3.5668,40.4936,-8.0363,31.6069,-1.225,40.6893,6.7521,44.875,8.7281,45.6306,8.7281,45.6306
Mon,011230,1230,1255,25,LIS,LIS,GVA,LYS,1.9691,70.708,1447.3149,0.24858,8574.7162,8405.8732,-9.1359,38.7813,-9.1359,38.7813,-7.2971,39.8724,3.1146,44.954,6.109,46.2381,5.0811,45.7256
Mon,011910,1910,1945,23.8534,GVA,LYS,LIS,LIS,3.0825,70.7085,1447.303,0.22473,8574.7162,8310.4048,6.109,46.2381,5.0811,45.7256,2.8582,44.8493,-7.5151,39.7463,-9.1359,38.7813,-9.1359,38.7813
Mon,011715,1715,1700,15,BSL,BSL,AMS,DUS,2.9996,76.595,1905.9412,28.4489,10877.4988,10551.2197,5.7417,34.8017,5.7417,34.8017,5.8296,36.5928,6.6402,49.7085,4.7639,52.3086,6.7668,51.2895
Mon,011915,1915,1840,46.95,AMS,DUS,BSL,BSL,4.1654,77.4258,1901.0091,18.5848,10877.4988,10424.4048,4.7639,52.3086,6.7668,51.2895,5.6975,49.6212,5.7726,36.3844,5.7417,34.8017,5.7417,34.8017
Mon,011325,1325,1415,12.2777,ARN,CPH,GVA,GVA,1.6825,54.0617,1411.1809,1.3966,8384.5571,8243.483,17.9186,59.6519,12.656,55.6179,11.3026,54.0038,6.9612,47.7104,6.109,46.2381,6.109,46.2381
Mon,011140,1140,1110,29.277,GVA,MXP,CPH,CPH,1.3889,63.7435,1160.7078,39.0495,6989.5021,6892.4254,6.109,46.2381,8.7281,45.6306,8.2681,47.838,11.6875,54.1362,12.656,55.6179,12.656,55.6179
Mon,010620,0620,0420,108.132,AMS,SXF,BSL,BSL,2.7233,58.4813,2045.0892,92.2122,11433.1716,11121.8153,4.7639,52.3086,13.5225,52.38,7.6557,47.0565,5.951,36.3755,5.7417,34.8017,5.7417,34.8017
Mon,011300,1300,1335,73.3412,OVD,OPO,STN,LGW,1.1801,49.6006,1159.8201,4.9316,7073.2744,6989.8049,-6.0346,43.5636,-8.6814,41.2481,-4.942,45.1771,-1.4066,49.7674,0.235,51.885,-0.19028,51.1481
Mon,010825,0825,0905,50.8125,NAP,DBV,STN,LGW,3.7008,63.7992,1689.3985,64.0151,9663.619,9305.9894,14.2908,40.886,18.2682,42.5614,12.8363,44.091,2.1955,50.595,0.235,51.885,-0.19028,51.1481
Mon,011025,1025,0910,89.7385,INV,BFS,LTN,AMS,0.025883,1.6046,723.0855,2.2872,4817.7035,4816.4565,-4.0475,57.5425,-6.2158,54.6575,-1.5759,53.838,-1.45,53.7648,-0.36833,51.8747,4.7639,52.3086
Mon,010700,0700,0600,67.0953,LGW,SEN,KRK,KRK,2.8335,70.5236,1379.7091,2.1585,8219.55,7986.6509,-0.19028,51.1481,0.69556,51.5714,3.5549,51.3372,17.3738,50.4382,19.7848,50.0777,19.7848,50.0777
Mon,010750,0750,0545,87.9916,ORY,LGW,FCO,FCO,1.3116,57.0818,1249.5344,4.6069,7538.8631,7439.9843,2.3794,48.7233,-0.19028,51.1481,4.3746,47.5233,10.8117,42.9777,12.2508,41.8045,12.2508,41.8045
Mon,010930,0930,0855,47.7501,CAG,FCO,STN,LGW,2.9876,58.2576,1513.5837,60.4256,8762.1413,8500.3617,9.0543,39.2515,12.2508,41.8045,8.3442,43.6291,1.8417,50.2068,0.235,51.885,-0.19028,51.1481
Mon,011020,1020,0810,94.8788,CDG,LGW,BRI,FCO,1.4096,51.3998,1424.7461,29.252,8382.6792,8264.515,2.5478,49.0097,-0.19028,51.1481,4.5726,47.8232,11.3956,43.2834,16.7606,41.1389,12.2508,41.8045
Mon,011835,1835,1610,107.9916,ORY,LGW,FCO,FCO,1.3116,57.0818,1249.5344,4.6069,7538.8631,7439.9843,2.3794,48.7233,-0.19028,51.1481,4.3746,47.5233,10.8117,42.9777,12.2508,41.8045,12.2508,41.8045
Mon,011900,1900,1915,6.7847,NAP,FCO,STN,LGW,3.109,68.4822,1525.6375,20.7096,8927.4544,8649.9029,14.2908,40.886,12.2508,41.8045,10.7751,43.2294,2.0773,50.522,0.235,51.885,-0.19028,51.1481
Mon,010740,0740,0600,94.2506,LTN,BRS,NCE,NCE,0.29853,64.0182,1117.0462,25.9445,6797.2653,6776.9734,-0.36833,51.8747,-2.7191,51.3827,0.21636,50.104,6.009,44.9926,7.215,43.6653,7.215,43.6653
Mon,011555,1555,1540,7.2957,FCO,NAP,ORY,CDG,0.96852,60.8247,1192.5743,7.038,7237.4951,7167.3989,12.2508,41.8045,14.2908,40.886,10.6388,43.1462,4.2638,47.9071,2.3794,48.7233,2.5478,49.0097
