day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6
Mon,010810,0810,0805,26.6615,RAK,CMN,LYS,MXP,3.694,71.4802,1964.0342,46.9129,11130.6139,10719.4513,-8.0363,31.6069,-7.59,33.3675,-6.2981,34.8058,4.717,44.1717,5.0811,45.7256,8.7281,45.6306
Mon,010905,0905,0900,28.3907,MXP,LJU,EDI,STN,1.0814,38.181,1342.68,51.8449,7899.0321,7813.6088,8.7281,45.6306,14.4576,46.2237,7.4599,47.939,2.5411,51.2727,-3.3725,55.95,0.235,51.885
Mon,011905,1905,1935,37.8555,PRG,SXF,CDG,LYS,0.14433,17.532,920.187,26.828,5775.1855,5766.8504,14.26,50.1008,13.5225,52.38,10.6929,50.0879,8.7162,49.3998,2.5478,49.0097,5.0811,45.7256
Mon,010430,0430,0420,10,BSL,BSL,BRU,AMS,3.4925,75.7661,1871.1832,1.0659,10768.3678,10392.2835,5.7417,34.8017,5.7417,34.8017,5.6305,36.592,4.642,49.3216,4.4844,50.9014,4.7639,52.3086
Mon,010610,0610,0620,27.6823,BRU,AMS,BSL,BSL,4.3738,75.7678,1871.1412,0.98201,10768.3678,10297.3842,4.4844,50.9014,4.7639,52.3086,4.6621,49.1124,5.6437,36.3826,5.7417,34.8017,5.7417,34.8017
Mon,010415,0415,0405,10,MXP,MXP,CMN,RAK,3.7346,76.9948,2041.4931,10.7038,11625.6622,11191.4915,8.7281,45.6306,8.7281,45.6306,6.7683,44.4915,-6.3349,34.5601,-7.59,33.3675,-8.0363,31.6069
Mon,011245,1245,0805,207.1213,AGP,RAK,MXP,MXP,3.0452,61.3764,1809.2088,7.553,10430.5189,10112.8878,-4.4991,36.6749,-8.0363,31.6069,-2.925,37.9581,6.961,44.6547,8.7281,45.6306,8.7281,45.6306
Mon,010500,0500,0900,228.7934,GVA,LYS,LIS,MAD,0.5259,44.2061,1211.3198,16.1478,7311.0068,7272.5582,6.109,46.2381,5.0811,45.7256,3.0592,44.6381,-2.0084,41.5536,-9.1359,38.7813,-3.5668,40.4936
Mon,011910,1910,1945,23.8534,GVA,LYS,LIS,LIS,3.0825,70.7085,1447.303,0.22473,8574.7162,8310.4048,6.109,46.2381,5.0811,45.7256,2.8582,44.8493,-7.5151,39.7463,-9.1359,38.7813,-9.1359,38.7813
Mon,011255,1255,1100,134.9733,LIS,OPO,LYS,LYS,1.2573,64.9659,1323.7616,34.1045,7846.9795,7748.3165,-9.1359,38.7813,-8.6814,41.2481,-6.2801,41.3456,3.0057,45.1061,5.0811,45.7256,5.0811,45.7256
Mon,011715,1715,1700,15,BSL,BSL,AMS,DUS,2.9996,76.595,1905.9412,28.4489,10877.4988,10551.2197,5.7417,34.8017,5.7417,34.8017,5.8296,36.5928,6.6402,49.7085,4.7639,52.3086,6.7668,51.2895
Mon,011840,1840,1440,229.1284,DUS,DRS,BSL,BSL,3.0442,62.1855,1921.0452,79.9069,10822.4579,10492.9974,6.7668,51.2895,13.7672,51.1328,8.6074,46.9384,6.056,36.3639,5.7417,34.8017,5.7417,34.8017
Mon,011250,1250,1640,223.215,CDG,GVA,PRG,SXF,0.2354,13.8307,870.825,20.9138,5534.794,5521.7653,2.5478,49.0097,6.109,46.2381,9.2951,49.5122,10.7583,50.0419,14.26,50.1008,13.5225,52.38
Mon,011325,1325,1415,12.2777,ARN,CPH,GVA,GVA,1.6825,54.0617,1411.1809,1.3966,8384.5571,8243.483,17.9186,59.6519,12.656,55.6179,11.3026,54.0038,6.9612,47.7104,6.109,46.2381,6.109,46.2381
Mon,011010,1010,1110,60.8633,GVA,MXP,ARN,CPH,2.0465,51.6435,1432.7071,38.5942,8399.7221,8227.8245,6.109,46.2381,8.7281,45.6306,8.2597,47.8395,11.6857,54.1366,17.9186,59.6519,12.656,55.6179
Mon,011300,1300,1335,73.3412,OVD,OPO,STN,LGW,1.1801,49.6006,1159.8201,4.9316,7073.2744,6989.8049,-6.0346,43.5636,-8.6814,41.2481,-4.942,45.1771,-1.4066,49.7674,0.235,51.885,-0.19028,51.1481
Mon,010510,0510,0505,8.245,STN,LGW,NAP,NAP,2.8971,75.7603,1612.1594,7.4793,9409.9328,9137.3212,0.235,51.885,-0.19028,51.1481,2.3217,50.2967,12.9716,42.1229,14.2908,40.886,14.2908,40.886
Mon,010500,0500,0815,216.9042,FCO,NAP,LGW,LGW,2.9325,68.6268,1501.6147,5.2405,8843.0757,8583.7533,12.2508,41.8045,14.2908,40.886,10.7324,43.2047,1.6188,50.0583,-0.19028,51.1481,-0.19028,51.1481
Mon,010825,0825,0905,50.8125,NAP,DBV,STN,LGW,3.7008,63.7992,1689.3985,64.0151,9663.619,9305.9894,14.2908,40.886,18.2682,42.5614,12.8363,44.091,2.1955,50.595,0.235,51.885,-0.19028,51.1481
Mon,011200,1200,1105,53.3699,FAO,AGP,LPL,BFS,4.4832,68.3889,1973.6311,86.1978,11078.5747,10581.9001,-7.9659,37.0144,-4.4991,36.6749,-5.9745,39.7332,-4.4155,51.8237,-2.8497,53.3336,-6.2158,54.6575
Mon,011025,1025,0910,89.7385,INV,BFS,LTN,AMS,0.025883,1.6046,723.0855,2.2872,4817.7035,4816.4565,-4.0475,57.5425,-6.2158,54.6575,-1.5759,53.838,-1.45,53.7648,-0.36833,51.8747,4.7639,52.3086
Mon,010700,0700,0600,67.0953,LGW,SEN,KRK,KRK,2.8335,70.5236,1379.7091,2.1585,8219.55,7986.6509,-0.19028,51.1481,0.69556,51.5714,3.5549,51.3372,17.3738,50.4382,19.7848,50.0777,19.7848,50.0777
Mon,010750,0750,0545,87.9916,ORY,LGW,FCO,FCO,1.3116,57.0818,1249.5344,4.6069,7538.8631,7439.9843,2.3794,48.7233,-0.19028,51.1481,4.3746,47.5233,10.8117,42.9777,12.2508,41.8045,12.2508,41.8045
Mon,011900,1900,1800,81.7847,NAP,FCO,STN,LGW,3.109,68.4822,1525.6375,20.7096,8927.4544,8649.9029,14.2908,40.886,12.2508,41.8045,10.7751,43.2294,2.0773,50.522,0.235,51.885,-0.19028,51.1481
